Time,Tupper_H0,Tlower_H0,Tupper_H1,Tlower_H1,Tupper_H2,Tlower_H2,Tupper_H3,Tlower_H3,Tupper_H4,Tlower_H4,Tupper_H5,Tlower_H5,Tupper_H6,Tlower_H6,Tupper_H7,Tlower_H7,Tupper_H8,Tlower_H8,Tupper_H9,Tlower_H9,Tupper_H10,Tlower_H10,Tupper_H11,Tlower_H11,Tupper_H12,Tlower_H12,Tupper_H13,Tlower_H13,Tupper_H14,Tlower_H14,Tupper_H15,Tlower_H15
1209,0.59,0.00,0.74,0.00,0.71,0.00,0.72,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.95,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1210,0.59,0.00,0.74,0.00,0.71,0.00,0.72,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.95,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1211,0.59,0.00,0.74,0.00,0.71,0.00,0.72,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1212,0.59,0.00,0.74,0.00,0.71,0.00,0.72,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1213,0.59,0.00,0.74,0.00,0.71,0.00,0.72,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1214,0.59,0.00,0.74,0.00,0.71,0.00,0.72,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1215,0.59,0.00,0.74,0.00,0.71,0.00,0.75,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1216,0.59,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1217,0.59,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1218,0.59,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1219,0.59,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1220,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1221,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1222,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1223,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1224,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1225,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1226,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1227,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1228,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1229,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1230,0.63,0.00,0.74,0.00,0.71,0.00,0.77,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1231,0.63,0.00,0.74,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,0.97,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1232,0.63,0.00,0.74,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1233,0.63,0.00,0.74,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1234,0.63,0.00,0.74,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1235,0.63,0.00,0.74,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1236,0.63,0.00,0.78,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1237,0.63,0.00,0.78,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1238,0.66,0.00,0.78,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1239,0.66,0.00,0.78,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1240,0.66,0.00,0.78,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1241,0.66,0.00,0.78,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1242,0.66,0.00,0.78,0.00,0.71,0.00,0.80,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1243,0.66,0.00,0.78,0.00,0.71,0.00,0.82,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1244,0.66,0.00,0.78,0.00,0.71,0.00,0.82,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1245,0.66,0.00,0.78,0.00,0.71,0.00,0.82,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1246,0.66,0.00,0.78,0.00,0.71,0.00,0.82,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1247,0.66,0.00,0.80,0.00,0.71,0.00,0.82,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1248,0.66,0.00,0.80,0.00,0.71,0.00,0.82,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1249,0.66,0.00,0.80,0.00,0.71,0.00,0.82,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1250,0.66,0.00,0.80,0.00,0.71,0.00,0.82,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1251,0.66,0.00,0.80,0.00,0.71,0.00,0.85,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1252,0.66,0.00,0.80,0.00,0.71,0.00,0.85,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1253,0.66,0.00,0.81,0.00,0.71,0.00,0.85,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1254,0.66,0.00,0.81,0.00,0.71,0.00,0.85,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1255,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1256,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1257,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1258,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1259,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1260,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1261,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1262,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1263,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1264,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.61,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.90,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1265,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1266,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1267,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1268,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1269,0.66,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1270,0.68,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1271,0.68,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1272,0.68,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1273,0.68,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1274,0.68,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1275,0.71,0.00,0.81,0.00,0.71,0.00,0.87,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1276,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1277,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1278,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1279,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1280,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1281,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1282,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1283,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1284,0.71,0.00,0.81,0.00,0.71,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1285,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1286,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1287,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1288,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1289,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1290,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1291,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.89,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1292,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1293,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1294,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1295,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1296,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1297,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1298,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1299,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.66,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1300,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1301,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1302,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1303,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1304,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1305,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1306,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.95,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1307,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,1.00,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1308,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,1.00,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1309,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,1.00,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1310,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,1.00,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1311,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,1.00,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
1312,0.71,0.00,0.81,0.00,0.73,0.00,0.90,0.00,0.71,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,1.00,0.00,1.00,0.00,0.95,0.00,1.00,0.00,0.95,0.00,0.95,0.00,0.85,0.00
