Time,Tupper_H0,Tlower_H0,Tupper_H1,Tlower_H1,Tupper_H2,Tlower_H2,Tupper_H3,Tlower_H3,Tupper_H4,Tlower_H4,Tupper_H5,Tlower_H5,Tupper_H6,Tlower_H6,Tupper_H7,Tlower_H7,Tupper_H8,Tlower_H8,Tupper_H9,Tlower_H9,Tupper_H10,Tlower_H10,Tupper_H11,Tlower_H11,Tupper_H12,Tlower_H12,Tupper_H13,Tlower_H13,Tupper_H14,Tlower_H14,Tupper_H15,Tlower_H15
208,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
209,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
210,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
211,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
212,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
213,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
214,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
215,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
216,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
217,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
218,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
219,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
220,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
221,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
222,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
223,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
224,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
225,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
226,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
227,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
228,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
229,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
230,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
231,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
232,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
233,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
234,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
235,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
236,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
237,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
238,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
239,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
240,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
241,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
242,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
243,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
244,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
245,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
246,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
247,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
248,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
249,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
250,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
251,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
252,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
253,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
254,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
255,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
256,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
257,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
258,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
259,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
260,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
261,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
262,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
263,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
264,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
265,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
266,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
267,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
268,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
269,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
270,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
271,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
272,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
273,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
274,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
275,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
276,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
277,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
278,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
279,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
280,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
281,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
282,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
283,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
284,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
285,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
286,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
287,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
288,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
289,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
290,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
291,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
292,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
293,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
294,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
295,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
296,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
297,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
298,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
299,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
300,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
301,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
302,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
303,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
304,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
305,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
306,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
307,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
308,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
309,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
310,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
311,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
312,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00,0.90,0.00
